Time,%usr(CPU=all),%nice(CPU=all),%sys(CPU=all),%iowait(CPU=all),%steal(CPU=all),%irq(CPU=all),%soft(CPU=all),%guest(CPU=all),%idle(CPU=all),%usr(CPU=0),%nice(CPU=0),%sys(CPU=0),%iowait(CPU=0),%steal(CPU=0),%irq(CPU=0),%soft(CPU=0),%guest(CPU=0),%idle(CPU=0),%usr(CPU=1),%nice(CPU=1),%sys(CPU=1),%iowait(CPU=1),%steal(CPU=1),%irq(CPU=1),%soft(CPU=1),%guest(CPU=1),%idle(CPU=1),%usr(CPU=2),%nice(CPU=2),%sys(CPU=2),%iowait(CPU=2),%steal(CPU=2),%irq(CPU=2),%soft(CPU=2),%guest(CPU=2),%idle(CPU=2),%usr(CPU=3),%nice(CPU=3),%sys(CPU=3),%iowait(CPU=3),%steal(CPU=3),%irq(CPU=3),%soft(CPU=3),%guest(CPU=3),%idle(CPU=3),proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,rcvin/s(TTY=0),xmtin/s(TTY=0),framerr/s(TTY=0),prtyerr/s(TTY=0),brk/s(TTY=0),ovrun/s(TTY=0),tps(DEV=dev252-0),rd_sec/s(DEV=dev252-0),wr_sec/s(DEV=dev252-0),avgrq-sz(DEV=dev252-0),avgqu-sz(DEV=dev252-0),await(DEV=dev252-0),svctm(DEV=dev252-0),%util(DEV=dev252-0),rxpck/s(IFACE=lo),txpck/s(IFACE=lo),rxkB/s(IFACE=lo),txkB/s(IFACE=lo),rxcmp/s(IFACE=lo),txcmp/s(IFACE=lo),rxmcst/s(IFACE=lo),rxpck/s(IFACE=eth0),txpck/s(IFACE=eth0),rxkB/s(IFACE=eth0),txkB/s(IFACE=eth0),rxcmp/s(IFACE=eth0),txcmp/s(IFACE=eth0),rxmcst/s(IFACE=eth0),rxerr/s(IFACE=lo),txerr/s(IFACE=lo),coll/s(IFACE=lo),rxdrop/s(IFACE=lo),txdrop/s(IFACE=lo),txcarr/s(IFACE=lo),rxfram/s(IFACE=lo),rxfifo/s(IFACE=lo),txfifo/s(IFACE=lo),rxerr/s(IFACE=eth0),txerr/s(IFACE=eth0),coll/s(IFACE=eth0),rxdrop/s(IFACE=eth0),txdrop/s(IFACE=eth0),txcarr/s(IFACE=eth0),rxfram/s(IFACE=eth0),rxfifo/s(IFACE=eth0),txfifo/s(IFACE=eth0),call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,LINUX,RESTART,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw
2016/12/14 01:50:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.12,0.01,0.15,0.00,0.02,0.00,0.00,0.00,99.70,0.17,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.63,0.19,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.61,0.21,0.00,0.17,0.01,0.01,0.00,0.00,0.00,99.60,1.33,398.85,0.00,0.00,0.00,4.35,594.74,0.00,318.20,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.00,8.71,0.00,0.00,0.09,6728516,1330920,16.51,283220,824216,352052,2.14,8388600,0,0.00,0,0.00,48156,416,23680,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,8.71,13.86,0.00,0.38,0.30,0.02,2.13,2.13,0.45,0.45,0.00,0.00,0.00,9.25,1.79,0.68,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2,,,1.33,398.85,0.00,0.00,0.00,4.35,594.74,0.00,318.20,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.00,8.71,0.00,0.00,0.09,6728516,1330920,16.51,283220,824216,352052,2.14,8388600,0,0.00,0,0.00,48156,416,23680,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2
2016/12/14 02:00:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.18,0.00,0.16,0.00,0.02,0.00,0.00,0.00,99.64,0.24,0.00,0.21,0.00,0.02,0.00,0.00,0.00,99.53,0.16,0.01,0.18,0.00,0.02,0.00,0.00,0.00,99.64,0.14,0.00,0.14,0.00,0.01,0.00,0.00,0.00,99.71,1.16,410.61,0.00,0.00,0.00,4.16,540.90,0.00,320.82,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,8.32,0.17,0.00,0.09,6728912,1330524,16.51,283220,824424,349992,2.13,8388600,0,0.00,0,0.00,48148,384,23667,82,1,145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,8.32,13.71,0.00,0.46,0.35,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,3.84,1.63,0.30,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.16,410.61,0.00,0.00,0.00,4.16,540.90,0.00,320.82,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,8.32,0.17,0.00,0.09,6728912,1330524,16.51,283220,824424,349992,2.13,8388600,0,0.00,0,0.00,48148,384,23667,82,1,145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 02:10:02,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.15,0.01,0.15,0.00,0.03,0.00,0.00,0.00,99.67,0.20,0.00,0.21,0.00,0.02,0.00,0.00,0.00,99.57,0.17,0.00,0.17,0.01,0.02,0.00,0.00,0.00,99.64,0.20,0.00,0.16,0.00,0.02,0.00,0.00,0.00,99.63,1.23,395.20,0.00,0.00,0.00,4.38,564.44,0.00,310.68,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.00,8.76,-0.28,0.00,0.09,6728252,1331184,16.52,283224,824636,351912,2.14,8388600,0,0.00,0,0.00,48149,384,23673,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,8.76,13.80,0.00,0.43,0.32,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,5.65,1.62,0.43,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.23,395.20,0.00,0.00,0.00,4.38,564.44,0.00,310.68,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.00,8.76,-0.28,0.00,0.09,6728252,1331184,16.52,283224,824636,351912,2.14,8388600,0,0.00,0,0.00,48149,384,23673,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 02:20:01,0.17,0.00,0.16,0.00,0.01,0.00,0.00,0.00,99.65,0.22,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.57,0.07,0.00,0.14,0.00,0.01,0.00,0.00,0.00,99.79,0.19,0.00,0.17,0.01,0.02,0.00,0.00,0.00,99.62,0.21,0.00,0.15,0.00,0.01,0.00,0.00,0.00,99.62,1.33,362.56,0.00,0.00,0.00,4.20,595.05,0.00,315.24,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.39,-0.14,0.00,0.09,6727912,1331524,16.52,283224,824840,351836,2.14,8388600,0,0.00,0,0.00,48157,416,23680,82,2,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,8.39,13.88,0.00,0.39,0.32,0.02,2.13,2.13,0.45,0.45,0.00,0.00,0.00,4.01,1.79,0.32,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2,,,1.33,362.56,0.00,0.00,0.00,4.20,595.05,0.00,315.24,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.39,-0.14,0.00,0.09,6727912,1331524,16.52,283224,824840,351836,2.14,8388600,0,0.00,0,0.00,48157,416,23680,82,2,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2
2016/12/14 02:30:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.19,0.00,0.16,0.00,0.02,0.00,0.00,0.00,99.63,0.18,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.59,0.20,0.00,0.17,0.00,0.01,0.00,0.00,0.00,99.61,0.14,0.01,0.16,0.01,0.02,0.00,0.00,0.00,99.68,1.17,412.99,0.00,0.00,0.00,3.94,544.28,0.00,327.47,0.00,0.00,0.00,0.00,0.59,0.00,0.59,0.00,7.88,0.05,0.00,0.09,6728020,1331416,16.52,283224,825048,352052,2.14,8388600,0,0.00,0,0.00,48157,416,23681,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,7.88,13.43,0.00,0.47,0.33,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,3.73,1.62,0.30,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.17,412.99,0.00,0.00,0.00,3.94,544.28,0.00,327.47,0.00,0.00,0.00,0.00,0.59,0.00,0.59,0.00,7.88,0.05,0.00,0.09,6728020,1331416,16.52,283224,825048,352052,2.14,8388600,0,0.00,0,0.00,48157,416,23681,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 02:40:01,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.64,0.16,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.64,0.23,0.00,0.21,0.00,0.02,0.00,0.00,0.00,99.54,0.18,0.00,0.15,0.00,0.01,0.00,0.00,0.00,99.66,0.12,0.00,0.14,0.01,0.01,0.00,0.00,0.00,99.73,1.17,402.73,0.00,0.00,0.00,4.02,541.25,0.00,322.84,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.03,-0.21,0.00,0.09,6727516,1331920,16.53,283224,825260,351836,2.14,8388600,0,0.00,0,0.00,48156,416,23680,82,2,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,8.03,13.38,0.00,0.45,0.34,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,5.77,1.65,0.44,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.17,402.73,0.00,0.00,0.00,4.02,541.25,0.00,322.84,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.03,-0.21,0.00,0.09,6727516,1331920,16.53,283224,825260,351836,2.14,8388600,0,0.00,0,0.00,48156,416,23680,82,2,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 02:50:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.17,0.01,0.14,0.00,0.02,0.00,0.00,0.00,99.66,0.23,0.00,0.22,0.00,0.02,0.00,0.00,0.00,99.53,0.19,0.00,0.19,0.00,0.02,0.00,0.00,0.00,99.60,0.12,0.00,0.14,0.01,0.02,0.00,0.00,0.00,99.71,1.33,393.40,0.00,0.00,0.00,4.15,594.77,0.00,368.16,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,8.30,-0.10,0.00,0.09,6727276,1332160,16.53,283224,825464,352052,2.14,8388600,0,0.00,0,0.00,48158,416,23681,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,8.30,13.71,0.00,0.51,0.36,0.02,2.13,2.13,0.45,0.45,0.00,0.00,0.00,4.01,1.78,0.32,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2,,,1.33,393.40,0.00,0.00,0.00,4.15,594.77,0.00,368.16,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,8.30,-0.10,0.00,0.09,6727276,1332160,16.53,283224,825464,352052,2.14,8388600,0,0.00,0,0.00,48158,416,23681,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2
2016/12/14 03:00:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.20,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.60,0.20,0.00,0.21,0.00,0.02,0.00,0.00,0.00,99.57,0.15,0.00,0.15,0.00,0.02,0.00,0.00,0.00,99.68,0.17,0.00,0.15,0.01,0.02,0.00,0.00,0.00,99.66,1.16,421.84,0.00,0.00,0.00,4.03,541.61,0.00,351.40,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.05,0.33,0.00,0.09,6728076,1331360,16.52,283224,825672,349396,2.12,8388600,0,0.00,0,0.00,48149,416,23667,82,1,144,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,8.05,13.33,0.00,0.45,0.35,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,3.81,1.64,0.31,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.16,421.84,0.00,0.00,0.00,4.03,541.61,0.00,351.40,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.05,0.33,0.00,0.09,6728076,1331360,16.52,283224,825672,349396,2.12,8388600,0,0.00,0,0.00,48149,416,23667,82,1,144,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 03:10:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.23,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.57,0.15,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.62,0.19,0.01,0.16,0.00,0.02,0.00,0.00,0.00,99.62,0.14,0.00,0.13,0.00,0.01,0.00,0.00,0.00,99.71,1.23,388.71,0.00,0.00,0.00,3.84,566.22,0.00,341.98,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.00,7.68,-0.71,0.00,0.09,6726384,1333052,16.54,283224,825888,352628,2.14,8388600,0,0.00,0,0.00,48166,448,23692,82,1,150,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,7.68,13.36,0.00,0.51,0.40,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,6.20,1.64,0.47,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,6,7,0,0,0,,,1.23,388.71,0.00,0.00,0.00,3.84,566.22,0.00,341.98,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.00,7.68,-0.71,0.00,0.09,6726384,1333052,16.54,283224,825888,352628,2.14,8388600,0,0.00,0,0.00,48166,448,23692,82,1,150,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,6,7,0,0,0
2016/12/14 03:20:01,0.18,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.62,0.11,0.00,0.15,0.00,0.02,0.00,0.00,0.00,99.71,0.17,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.60,0.20,0.01,0.16,0.00,0.02,0.00,0.00,0.00,99.62,0.22,0.00,0.19,0.01,0.03,0.00,0.00,0.00,99.55,1.33,406.96,0.00,0.00,0.00,4.00,593.58,0.00,381.97,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.00,8.00,-0.10,0.00,0.09,6726136,1333300,16.54,283224,826096,352696,2.14,8388600,0,0.00,0,0.00,48166,448,23692,82,2,150,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,8.00,13.79,0.00,0.49,0.38,0.02,2.13,2.13,0.45,0.45,0.00,0.00,0.00,3.88,1.78,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,6,7,0,0,2,,,1.33,406.96,0.00,0.00,0.00,4.00,593.58,0.00,381.97,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.00,8.00,-0.10,0.00,0.09,6726136,1333300,16.54,283224,826096,352696,2.14,8388600,0,0.00,0,0.00,48166,448,23692,82,2,150,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,6,7,0,0,2
2016/12/14 03:30:01,0.17,0.01,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.18,0.01,0.16,0.00,0.02,0.00,0.00,0.00,99.63,0.19,0.01,0.19,0.00,0.01,0.00,0.00,0.00,99.59,0.18,0.02,0.16,0.00,0.01,0.00,0.00,0.00,99.63,0.14,0.02,0.16,0.01,0.02,0.00,0.00,0.00,99.66,1.42,399.14,0.00,0.00,0.00,9.13,659.75,0.00,369.63,0.00,0.00,0.00,0.00,0.81,0.00,0.81,0.00,18.26,-0.05,0.00,0.09,6726020,1333416,16.54,283224,826308,352048,2.14,8388600,0,0.00,0,0.00,48159,416,23681,82,1,149,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,18.26,22.44,0.00,1.03,0.31,0.03,2.08,2.08,0.44,0.44,0.00,0.00,0.00,3.88,1.71,0.43,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.42,399.14,0.00,0.00,0.00,9.13,659.75,0.00,369.63,0.00,0.00,0.00,0.00,0.81,0.00,0.81,0.00,18.26,-0.05,0.00,0.09,6726020,1333416,16.54,283224,826308,352048,2.14,8388600,0,0.00,0,0.00,48159,416,23681,82,1,149,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 03:40:01,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.21,0.00,0.17,0.00,0.03,0.00,0.00,0.00,99.59,0.22,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.56,0.13,0.00,0.17,0.00,0.03,0.00,0.00,0.00,99.68,0.13,0.00,0.14,0.01,0.02,0.00,0.00,0.00,99.70,1.17,397.72,0.00,0.00,0.00,3.79,541.39,0.00,333.34,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.00,7.59,-0.10,0.00,0.09,6725772,1333664,16.55,283224,826516,352048,2.14,8388600,0,0.00,0,0.00,48159,448,23681,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,7.59,13.33,0.00,0.50,0.33,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,5.76,1.61,0.43,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.17,397.72,0.00,0.00,0.00,3.79,541.39,0.00,333.34,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.00,7.59,-0.10,0.00,0.09,6725772,1333664,16.55,283224,826516,352048,2.14,8388600,0,0.00,0,0.00,48159,448,23681,82,1,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 03:50:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.17,0.00,0.16,0.00,0.02,0.00,0.00,0.00,99.65,0.17,0.01,0.18,0.00,0.01,0.00,0.00,0.00,99.63,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.65,0.21,0.00,0.18,0.01,0.03,0.00,0.00,0.00,99.58,1.33,389.27,0.00,0.00,0.00,3.89,594.70,0.00,356.61,0.00,0.00,0.00,0.00,0.56,0.00,0.56,0.00,7.79,-0.10,0.00,0.09,6725524,1333912,16.55,283224,826724,351672,2.14,8388600,0,0.00,0,0.00,48152,416,23675,82,3,149,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,7.79,13.95,0.00,0.92,0.53,0.03,2.13,2.13,0.45,0.45,0.00,0.00,0.00,3.97,1.82,0.32,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2,,,1.33,389.27,0.00,0.00,0.00,3.89,594.70,0.00,356.61,0.00,0.00,0.00,0.00,0.56,0.00,0.56,0.00,7.79,-0.10,0.00,0.09,6725524,1333912,16.55,283224,826724,351672,2.14,8388600,0,0.00,0,0.00,48152,416,23675,82,3,149,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,2
2016/12/14 04:00:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.28,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.52,0.17,0.00,0.18,0.00,0.01,0.00,0.00,0.00,99.64,0.13,0.00,0.14,0.00,0.02,0.00,0.00,0.00,99.71,0.15,0.00,0.15,0.00,0.02,0.00,0.00,0.00,99.67,1.17,379.84,0.00,0.00,0.00,3.51,543.38,0.00,350.16,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.00,7.03,0.06,0.00,0.09,6725672,1333764,16.55,283224,826936,351832,2.14,8388600,0,0.00,0,0.00,48158,416,23681,82,2,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,7.03,13.91,0.00,0.61,0.41,0.02,2.08,2.08,0.44,0.44,0.00,0.00,0.00,3.91,1.64,0.31,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,1.17,379.84,0.00,0.00,0.00,3.51,543.38,0.00,350.16,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.00,7.03,0.06,0.00,0.09,6725672,1333764,16.55,283224,826936,351832,2.14,8388600,0,0.00,0,0.00,48158,416,23681,82,2,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
